id,shop_id,tracking,customer_id,status,created_at,collected_at,returned_at,country,notes
768,301,TN8001768,10534,40,2022-01-27T06:28:15.027496,2022-01-27T07:08:24.942862,2022-02-08T10:04:56.652558,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
769,305,TN8001769,10094,40,2022-01-27T04:12:21.998612,2022-01-27T10:02:23.255854,2022-02-08T10:04:54.725282,US,"{""reason"": ""Others"", ""expiry_date"": ""2022-01-22"", ""other_reason"": ""Not as expected ""}"
770,305,TN8001770,10754,40,2022-01-27T03:10:03.885672,2022-01-27T10:02:32.275055,2022-02-08T10:04:52.955156,AU,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
771,304,TN8001771,10760,40,2022-01-27T02:29:57.263088,2022-01-29T07:48:51.663914,2022-02-08T10:04:51.216764,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
772,303,TN8001772,10711,40,2022-01-26T10:49:50.769643,2022-01-27T07:08:19.143536,2022-02-08T10:04:49.540511,AU,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
773,304,TN8001773,10006,40,2022-01-26T10:35:43.726149,2022-02-08T10:04:47.481298,2022-02-08T10:04:47.481298,MY,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
774,304,TN8001774,10725,40,2022-01-26T10:12:45.779432,2022-01-29T07:49:11.878431,2022-02-08T10:04:45.518038,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
775,304,TN8001775,10109,40,2022-01-26T09:59:21.642321,2022-02-02T11:04:25.358614,2022-02-08T10:04:43.910707,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
776,303,TN8001776,10506,40,2022-01-26T09:32:30.597527,2022-01-27T10:01:57.804517,2022-02-08T10:04:41.69937,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
777,303,TN8001777,10050,40,2022-01-26T08:08:44.868689,2022-02-08T10:04:39.93068,2022-02-08T10:04:39.93068,MY,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
778,303,TN8001778,10273,40,2022-01-26T08:04:34.979898,2022-02-03T07:04:35.657945,2022-02-08T10:04:38.124108,GB,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
779,303,TN8001779,10574,40,2022-01-26T07:30:00.793864,2022-01-27T07:08:09.124625,2022-02-08T10:04:36.252536,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-01-22"", ""other_reason"": """"}"
780,301,TN8001780,10098,40,2022-01-26T05:41:26.748791,2022-01-28T07:04:46.382956,2022-02-08T10:04:33.026163,AU,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
781,305,TN8001781,10749,40,2022-01-26T05:36:59.029668,2022-02-08T10:04:31.078739,2022-02-08T10:04:31.078739,MY,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
782,305,TN8001782,10375,40,2022-01-26T05:03:34.734034,2022-01-29T07:42:05.629634,2022-02-08T10:04:29.148239,GB,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
783,303,TN8001783,10537,40,2022-01-26T05:00:15.236073,2022-01-26T07:08:08.720225,2022-02-08T10:04:27.446579,GB,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
784,303,TN8001784,10150,40,2022-01-26T04:25:44.423258,2022-01-27T10:02:11.361208,2022-02-08T10:04:25.424335,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
785,303,TN8001785,10695,40,2022-01-26T03:58:35.97551,2022-02-08T10:04:23.37369,2022-02-08T10:04:23.37369,MY,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-01-22"", ""other_reason"": """"}"
786,304,TN8001786,10128,40,2022-01-25T09:35:36.495751,2022-01-26T06:07:58.265482,2022-02-08T10:04:21.452217,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
787,304,TN8001787,10612,40,2022-01-25T08:14:00.049589,2022-02-02T11:04:04.871901,2022-02-08T10:04:19.655909,US,"{""reason"": ""Others"", ""expiry_date"": ""2022-02-05"", ""other_reason"": ""Several reasons because several items""}"
788,305,TN8001788,10116,40,2022-01-25T08:10:01.26258,2022-01-27T10:01:18.337688,2022-02-08T10:04:17.643456,MY,"{""reason"": ""Others"", ""expiry_date"": ""2022-02-10"", ""other_reason"": ""Cutting is very rough""}"
789,303,TN8001789,10149,40,2022-01-25T07:40:52.031256,2022-01-26T06:07:53.807148,2022-02-08T10:04:15.693632,GB,"{""reason"": ""Others"", ""expiry_date"": ""2022-02-10"", ""other_reason"": ""Color is too dark, compared to picture which is much lighter""}"
790,303,TN8001790,10450,40,2022-01-25T06:39:09.783303,2022-01-26T06:07:48.014644,2022-02-08T10:04:13.617359,AU,"{""reason"": ""Others"", ""expiry_date"": ""2022-02-10"", ""other_reason"": ""scratch""}"
791,303,TN8001791,10404,40,2022-01-25T05:38:42.747428,2022-01-27T05:07:38.744493,2022-02-08T10:04:11.682193,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
792,304,TN8001792,10217,40,2022-01-25T05:02:22.97198,2022-01-27T07:07:43.260923,2022-02-08T10:04:09.890272,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-01-22"", ""other_reason"": """"}"
793,304,TN8001793,10162,40,2022-01-24T09:38:13.193658,2022-01-26T03:13:54.635995,2022-02-08T10:04:07.910106,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
794,305,TN8001794,10131,40,2022-01-24T09:07:13.551388,2022-01-26T06:07:40.443021,2022-02-08T10:04:06.062879,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2021-12-25"", ""other_reason"": """"}"
795,305,TN8001795,10535,40,2022-01-24T07:30:32.212563,2022-01-27T05:07:28.460845,2022-02-08T10:04:04.055755,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
796,303,TN8001796,10681,40,2022-01-24T05:27:02.074599,2022-01-27T10:01:34.122793,2022-02-08T10:04:01.620992,AU,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-01-22"", ""other_reason"": """"}"
797,303,TN8001797,10484,40,2022-01-23T10:33:02.716365,2022-01-26T06:07:25.445077,2022-02-08T10:03:59.715306,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
798,304,TN8001798,10684,40,2022-01-23T06:23:02.481458,2022-01-26T03:10:26.391615,2022-02-08T10:03:57.649052,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
799,304,TN8001799,10497,10,2022-01-23T04:02:01.169881,2022-01-26T03:10:19.995725,2022-02-08T10:03:55.863778,US,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
800,304,TN8001800,10050,0,2022-01-22T07:10:54.996373,2022-01-26T07:06:42.722535,,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
801,303,TN8001801,10335,40,2022-01-22T07:07:19.064674,2022-01-26T07:06:39.705739,2022-02-08T10:03:52.176196,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
802,303,TN8001802,10008,40,2022-01-22T04:54:27.309829,2022-01-26T07:06:36.292527,2022-02-08T10:03:50.386506,US,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
803,304,TN8001803,10283,40,2022-01-22T04:32:51.517896,2022-01-26T07:06:34.755174,2022-02-08T10:03:48.443878,MY,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
804,304,TN8001804,10658,40,2022-01-21T09:30:24.048625,2022-01-27T10:03:12.744874,2022-02-08T10:03:46.691761,US,"{""reason"": ""Wrong Item"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
805,303,TN8001805,10415,40,2022-01-21T09:00:26.229149,2022-01-26T07:06:15.595822,2022-02-08T10:03:45.12999,GB,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
806,303,TN8001806,10688,40,2022-01-21T08:41:35.841749,2022-01-27T10:03:06.945232,2022-02-08T10:03:43.30284,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
807,301,TN8001807,10516,40,2022-01-21T07:47:29.218965,2022-01-27T10:02:59.770871,2022-02-08T10:03:41.693331,GB,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
808,301,TN8001808,10435,40,2022-01-21T07:32:21.302207,2022-01-27T10:02:50.625399,2022-02-08T10:03:39.836692,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
809,303,TN8001809,10251,10,2022-01-21T07:30:34.652727,2022-01-27T10:02:39.1684,,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
810,303,TN8001810,10459,50,2022-01-18T06:46:47.749534,2022-01-18T11:14:10.908684,,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
811,301,TN8001811,10611,0,2022-01-16T06:10:38.549759,2022-01-26T03:10:33.714339,,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
812,301,TN8001812,10588,40,2021-11-15T03:42:26.864316,2021-11-15T07:07:13.277404,2022-02-08T10:02:32.256087,MY,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
813,304,TN8001813,10749,40,2021-11-14T12:32:34.071752,2021-11-15T07:07:06.498012,2022-02-08T10:02:30.419699,GB,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
814,301,TN8001814,10370,40,2021-11-14T08:13:43.300745,2021-11-15T07:06:45.274819,2022-02-08T10:02:28.49364,US,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
815,304,TN8001815,10644,40,2021-11-14T07:58:52.495263,2021-11-15T08:58:55.995271,2022-02-08T10:02:26.651619,MY,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
816,303,TN8001816,10341,40,2021-11-14T06:44:48.981418,2021-11-15T07:06:38.689969,2022-02-08T10:02:24.809108,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
817,304,TN8001817,10569,40,2021-11-14T06:10:33.954935,2021-11-15T07:06:35.354395,2022-02-08T10:02:23.024726,AU,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
818,305,TN8001818,10471,40,2021-11-14T05:49:40.74773,2021-11-15T07:06:28.890444,2022-02-08T10:02:21.087596,US,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-01-12"", ""other_reason"": """"}"
819,303,TN8001819,10608,40,2021-11-13T07:59:34.032766,2021-11-15T07:05:59.00115,2022-02-08T10:02:17.301801,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
820,301,TN8001820,10427,40,2021-11-13T07:56:13.66593,2021-11-15T07:05:57.294701,2022-02-08T10:02:15.445256,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
821,303,TN8001821,10463,10,2021-11-12T11:20:20.314393,2021-11-15T07:05:31.239938,,MY,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
822,304,TN8001822,10364,40,2022-01-25T06:53:00,2022-01-26T07:48:00,2022-02-08T09:39:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
823,301,TN8001823,10586,40,2022-01-25T06:52:00,2022-01-26T07:48:00,2022-02-08T09:39:00,MY,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
824,303,TN8001824,10252,40,2022-01-12T08:45:12.118867,2022-01-26T09:06:51.741836,2022-02-08T09:27:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
825,301,TN8001825,10530,40,2022-02-05T08:14:48.071633,2022-02-07T09:08:47.532303,2022-02-08T09:13:00,GB,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
826,305,TN8001826,10613,10,2021-12-11T07:00:00,2022-02-08T08:59:00,,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
827,305,TN8001827,10152,40,2022-01-31T07:04:11.026578,2022-02-07T08:19:07.329676,2022-02-08T08:34:00,GB,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
828,303,TN8001828,10498,20,2022-02-06T03:23:16.43601,2022-02-07T06:08:42.187105,,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
829,305,TN8001829,10623,40,2022-02-04T12:14:30.016122,2022-02-07T08:07:27.288346,2022-02-08T08:34:00,US,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
830,303,TN8001830,10607,60,2022-01-25T06:53:22.855867,2022-01-26T07:48:31.801327,,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-01-22"", ""other_reason"": """"}"
831,305,TN8001831,10698,40,2022-02-06T05:58:50.884128,2022-02-07T13:32:31.159022,2022-02-08T08:34:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
832,303,TN8001832,10663,40,2022-01-27T04:43:34.589401,2022-02-07T09:08:09.496108,2022-02-08T08:34:00,US,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
833,305,TN8001833,10384,20,2022-02-07T07:25:34.131716,2022-02-07T10:08:57.054345,,US,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
834,303,TN8001834,10044,40,2022-02-04T04:44:30.092506,2022-02-07T09:35:20.067165,2022-02-08T08:34:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
835,301,TN8001835,10637,40,2022-02-05T03:13:03.008926,2022-02-07T09:08:46.448453,2022-02-08T08:34:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
836,301,TN8001836,10427,40,2022-02-04T02:21:19.807152,2022-02-07T08:07:24.318842,2022-02-08T08:34:00,US,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
837,305,TN8001837,10169,40,2022-02-04T10:05:36.874741,2022-02-07T13:32:20.643528,2022-02-08T08:34:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
838,303,TN8001838,10295,40,2022-02-07T04:31:20.328153,2022-02-07T08:07:39.893444,2022-02-08T08:34:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
839,305,TN8001839,10488,40,2022-01-20T11:55:31.282933,2022-01-21T03:23:40.678392,2022-02-08T08:34:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-01-16"", ""other_reason"": """"}"
840,303,TN8001840,10335,40,2022-02-05T03:07:29.572991,2022-02-07T06:19:26.370818,2022-02-08T08:34:00,GB,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
841,301,TN8001841,10272,40,2022-01-30T12:08:41.444057,2022-02-07T09:08:21.588477,2022-02-08T08:34:00,AU,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
842,303,TN8001842,10684,40,2022-02-05T08:38:52.208116,2022-02-07T09:08:50.258599,2022-02-08T08:34:00,AU,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-01-22"", ""other_reason"": """"}"
843,301,TN8001843,10289,0,2022-02-07T05:40:29.041726,2022-02-07T13:32:41.561509,,US,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-01-12"", ""other_reason"": """"}"
844,303,TN8001844,10090,50,2022-02-07T03:49:57.384883,2022-02-07T08:07:39.726954,,AU,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
845,303,TN8001845,10740,40,2022-02-05T03:39:21.326288,2022-02-07T06:08:34.496747,2022-02-08T08:34:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
846,304,TN8001846,10512,40,2022-02-04T11:02:48.910785,2022-02-07T13:32:21.627134,2022-02-08T08:34:00,MY,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-01-22"", ""other_reason"": """"}"
847,304,TN8001847,10160,40,2022-02-05T07:00:46.726993,2022-02-07T06:08:38.756489,2022-02-08T08:34:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
848,301,TN8001848,10105,40,2022-02-05T07:45:33.549202,2022-02-07T08:07:31.661859,2022-02-08T08:34:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-01-22"", ""other_reason"": """"}"
849,303,TN8001849,10716,40,2022-02-03T06:18:38.648859,2022-02-04T10:08:53.10528,2022-02-08T08:34:00,GB,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
850,301,TN8001850,10138,40,2022-02-05T05:09:02.169917,2022-02-08T08:34:00,2022-02-08T08:34:00,MY,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
851,305,TN8001851,10285,40,2022-02-04T07:53:37.299771,2022-02-07T09:08:40.40693,2022-02-08T08:34:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
852,301,TN8001852,10489,40,2021-12-26T12:57:14.079089,2022-02-07T09:28:01.402024,2022-02-08T08:34:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
853,303,TN8001853,10136,40,2022-02-04T02:09:30.475067,2022-02-07T09:08:37.310754,2022-02-08T08:34:00,GB,"{""reason"": ""Others"", ""expiry_date"": ""2022-02-05"", ""other_reason"": ""Sizing issue""}"
854,305,TN8001854,10730,40,2022-01-29T11:45:41.381811,2022-02-07T09:08:18.316739,2022-02-08T08:34:00,GB,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-01-22"", ""other_reason"": """"}"
855,301,TN8001855,10620,30,2022-02-02T10:51:10.207974,2022-02-03T05:08:01.294185,,MY,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
856,303,TN8001856,10530,40,2022-02-05T11:52:54.016779,2022-02-07T09:08:51.219155,2022-02-08T08:34:00,AU,"{""reason"": ""Others"", ""expiry_date"": ""2022-02-05"", ""other_reason"": ""Dont like the style""}"
857,305,TN8001857,10496,40,2022-02-06T02:03:33.169718,2022-02-07T09:08:52.404508,2022-02-08T08:34:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
858,303,TN8001858,10542,40,2022-01-30T12:05:10.400817,2022-02-07T09:08:20.492234,2022-02-08T08:34:00,GB,"{""reason"": ""Others"", ""expiry_date"": ""2022-02-10"", ""other_reason"": ""Quality of item""}"
859,303,TN8001859,10293,40,2022-02-01T08:32:39.178626,2022-02-08T08:34:00,2022-02-08T08:34:00,MY,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
860,303,TN8001860,10566,40,2022-02-04T05:06:05.931422,2022-02-07T06:08:31.755937,2022-02-08T08:34:00,US,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
861,304,TN8001861,10188,40,2022-02-06T05:59:46.246751,2022-02-07T08:07:35.558732,2022-02-08T08:34:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
862,305,TN8001862,10550,40,2022-01-28T04:10:02.810613,2022-02-08T08:34:00,2022-02-08T08:34:00,MY,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-01-22"", ""other_reason"": """"}"
863,301,TN8001863,10127,40,2022-02-04T07:19:12.796416,2022-02-07T08:07:23.82847,2022-02-08T08:34:00,US,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
864,303,TN8001864,10096,40,2022-01-28T07:50:14.394131,2022-02-07T08:07:00.253864,2022-02-08T08:34:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-01-22"", ""other_reason"": """"}"
865,303,TN8001865,10660,40,2022-02-06T07:50:00.133831,2022-02-08T08:34:00,2022-02-08T08:34:00,MY,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
866,303,TN8001866,10677,40,2022-02-06T10:11:54.107358,2022-02-07T09:08:39.433592,2022-02-08T08:34:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
867,305,TN8001867,10440,0,2022-01-28T01:24:32.645768,2022-02-07T06:19:55.977566,,MY,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
868,301,TN8001868,10024,40,2022-02-05T06:52:03.981414,2022-02-07T09:08:31.193429,2022-02-08T08:34:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
869,303,TN8001869,10470,40,2022-02-04T06:02:13.125525,2022-02-07T05:06:00.431599,2022-02-08T08:34:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
870,304,TN8001870,10297,0,2022-02-04T06:42:12.37721,2022-02-07T08:07:23.690879,,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
871,303,TN8001871,10500,40,2022-02-07T02:39:18.099055,2022-02-07T08:07:38.702575,2022-02-08T08:34:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
872,303,TN8001872,10187,40,2022-02-04T08:06:17.396207,2022-02-07T09:08:40.483557,2022-02-08T08:34:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
873,305,TN8001873,10380,40,2022-02-04T09:25:46.404421,2022-02-07T09:08:41.780935,2022-02-08T08:34:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
874,305,TN8001874,10452,40,2022-02-06T07:32:38.013914,2022-02-07T06:08:43.482639,2022-02-08T08:34:00,AU,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-01-16"", ""other_reason"": """"}"
875,301,TN8001875,10470,40,2022-02-01T07:06:49.52358,2022-02-07T09:08:27.880047,2022-02-08T08:34:00,AU,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
876,305,TN8001876,10034,40,2022-02-05T05:17:42.281167,2022-02-08T08:34:00,2022-02-08T08:34:00,MY,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
877,304,TN8001877,10413,40,2022-02-05T05:22:26.842257,2022-02-07T09:08:45.261606,2022-02-08T08:34:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
878,304,TN8001878,10076,30,2022-02-04T06:49:04.822344,2022-02-07T08:07:25.145817,,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
879,303,TN8001879,10275,40,2022-02-06T08:14:18.298845,2022-02-07T08:07:36.428906,2022-02-08T08:34:00,US,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-01-22"", ""other_reason"": """"}"
880,304,TN8001880,10626,40,2022-02-04T10:44:02.095585,2022-02-07T08:07:27.160809,2022-02-08T08:34:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-01-22"", ""other_reason"": """"}"
881,303,TN8001881,10491,20,2022-02-01T07:04:42.686416,2022-02-07T09:08:27.759481,,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
882,303,TN8001882,10244,40,2022-02-04T08:10:08.046916,2022-02-07T09:08:40.540289,2022-02-08T08:34:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-01-22"", ""other_reason"": """"}"
883,304,TN8001883,10309,30,2022-02-01T06:35:24.503845,2022-02-07T08:07:14.496274,,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
884,301,TN8001884,10084,40,2022-02-05T12:51:48.80326,2022-02-07T09:08:51.281002,2022-02-08T08:34:00,GB,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-01-12"", ""other_reason"": """"}"
885,304,TN8001885,10292,40,2022-01-30T10:48:37.087516,2022-02-07T06:08:16.854597,2022-02-08T08:34:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-01-12"", ""other_reason"": """"}"
886,303,TN8001886,10529,40,2022-02-06T08:56:03.355419,2022-02-07T08:07:37.132839,2022-02-08T08:34:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
887,305,TN8001887,10002,40,2022-02-06T11:03:16.457431,2022-02-07T10:08:53.052345,2022-02-08T08:34:00,AU,"{""reason"": ""Faulty"", ""expiry_date"": ""2021-12-30"", ""other_reason"": """"}"
888,303,TN8001888,10132,40,2022-01-27T03:53:07.810149,2022-02-07T09:08:09.237681,2022-02-08T08:34:00,AU,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-01-12"", ""other_reason"": """"}"
889,304,TN8001889,10264,40,2022-02-04T09:26:37.450585,2022-02-07T09:08:41.632122,2022-02-08T08:34:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-01-12"", ""other_reason"": """"}"
890,305,TN8001890,10066,40,2022-01-31T07:00:24.395617,2022-02-07T08:19:33.394605,2022-02-08T08:34:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-01-12"", ""other_reason"": """"}"
891,303,TN8001891,10047,40,2022-01-27T14:23:47.114511,2022-02-08T08:34:00,2022-02-08T08:34:00,MY,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-01-22"", ""other_reason"": """"}"
892,305,TN8001892,10355,40,2022-02-05T05:07:42.714198,2022-02-07T07:06:50.956926,2022-02-08T08:34:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
893,305,TN8001893,10639,40,2022-02-05T03:58:51.539092,2022-02-07T08:07:29.409265,2022-02-08T08:34:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
